LongPos_COB,Prismatic_Coeff,Len_Disp_Ratio,Beam_Draut_Ratio,Length_Beam_Ratio,Froude_Num,Residuary_Resist
0,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.46153846153846156,0.041820221118410515
0,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.5384615384615384,0.05896490946963628
0,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.6153846153846154,0.08107675052074988
0,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.6923076923076922,0.12722320141003043
0,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.7692307692307692,0.21983656465310047
0,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.8461538461538461,0.3771831437269668
0,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.923076923076923,0.5949367088607594
0,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,1,0.8950488703733376
0.54,1,0.95,0.5354330708661418,0.8571428571428568,0,0
0.54,1,0.95,0.5354330708661418,0.8571428571428568,0.0769230769230769,0.0024034609838166957
0.54,1,0.95,0.5354330708661418,0.8571428571428568,0.1538461538461538,0.006088767825668963
0.54,1,0.95,0.5354330708661418,0.8571428571428568,0.23076923076923078,0.01153661272232014
0.54,1,0.95,0.5354330708661418,0.8571428571428568,0.3076923076923077,0.019708380067296905
0.54,1,0.95,0.5354330708661418,0.8571428571428568,0.3846153846153846,0.031244992789617045
0.54,1,0.95,0.5354330708661418,0.8571428571428568,0.46153846153846156,0.04854991187309726
0.54,1,0.95,0.5354330708661418,0.8571428571428568,0.5384615384615384,0.07130267585322865
0.54,1,0.95,0.5354330708661418,0.8571428571428568,0.6153846153846154,0.10094536132030123
0.54,1,0.95,0.5354330708661418,0.8571428571428568,0.6923076923076922,0.13892004486460502
0.54,1,0.95,0.5354330708661418,0.8571428571428568,0.7692307692307692,0.19836564653100464
0.54,1,0.95,0.5354330708661418,0.8571428571428568,0.8461538461538461,0.3225444640282006
0.54,1,0.95,0.5354330708661418,0.8571428571428568,0.923076923076923,0.5088928056401217
0.54,1,0.95,0.5354330708661418,0.8571428571428568,1,0.7550072103829515
0.54,1,0,0.5590551181102364,0,0,4.8069219676333914e-4
0.54,1,0,0.5590551181102364,0,0.0769230769230769,0.0025636917160711424
0.54,1,0,0.5590551181102364,0,0.1538461538461538,0.0056080756289056235
0.54,1,0,0.5590551181102364,0,0.23076923076923078,0.010094536132030122
0.54,1,0,0.5590551181102364,0,0.3076923076923077,0.016183303957699086
0.54,1,0,0.5590551181102364,0,0.3846153846153846,0.02579714789296587
0.54,1,0,0.5590551181102364,0,0.46153846153846156,0.04198045185066496
0.54,1,0,0.5590551181102364,0,0.5384615384615384,0.06633552315334082
0.54,1,0,0.5590551181102364,0,0.6153846153846154,0.0959782086204134
0.54,1,0,0.5590551181102364,0,0.6923076923076922,0.13555519948726166
0.54,1,0,0.5590551181102364,0,0.7692307692307692,0.19644287774395128
0.54,1,0,0.5590551181102364,0,0.8461538461538461,0.313731773754206
0.54,1,0,0.5590551181102364,0,0.923076923076923,0.48822304117929816
0.54,1,0,0.5590551181102364,0,1,0.7474763659669924
